489;SPECI;Argyresthia;semifusca;(Haworth, 1828)
490;SPECI;Argyresthia;pruniella;(Clerck, 1759)
491;SPECI;Argyresthia;bonnetella;(Linnaeus, 1758)
492;SPECI;Argyresthia;albistria;(Haworth, 1828)
493;SPECI;Argyresthia;semitestacella;(Curtis, 1833)
494;FAMIL;;Ypsolophidae;
495;SUBFA;;Ypsolophinae;
496;GENUS;;Ypsolopha;Latreille, 1796
497;SPECI;Ypsolopha;mucronella;(Scopoli, 1763)
498;SPECI;Ypsolopha;nemorella;(Linnaeus, 1758)
499;SPECI;Ypsolopha;dentella;(Fabricius, 1775)
500;SPECI;Ypsolopha;asperella;(Linnaeus, 1761)
501;SPECI;Ypsolopha;scabrella;(Linnaeus, 1761)
502;SPECI;Ypsolopha;horridella;(Treitschke, 1835)
503;SPECI;Ypsolopha;lucella;(Fabricius, 1775)
504;SPECI;Ypsolopha;alpella;(Denis & Schiffermüller, 1775)
505;SPECI;Ypsolopha;sylvella;(Linnaeus, 1767)
506;SPECI;Ypsolopha;parenthesella;(Linnaeus, 1761)
507;SPECI;Ypsolopha;ustella;(Clerck, 1759)
508;SPECI;Ypsolopha;sequella;(Clerck, 1759)
509;SPECI;Ypsolopha;vittella;(Linnaeus, 1758)
510;SUBFA;;Ochsenheimeriinae;
511;GENUS;;Ochsenheimeria;Hübner, 1825
512;SPECI;Ochsenheimeria;taurella;(Denis & Schiffermüller, 1775)
513;SPECI;Ochsenheimeria;urella;Fischer v. Röslerstamm, 1842
514;SPECI;Ochsenheimeria;vacculella;Fischer v. Röslerstamm, 1842
515;FAMIL;;Plutellidae;
516;GENUS;;Plutella;Schrank, 1802
517;SPECI;Plutella;xylostella;(Linnaeus, 1758)
518;SPECI;Plutella;porrectella;(Linnaeus, 1758)
519;GENUS;;Rhigognostis;Zeller, 1857
520;SPECI;Rhigognostis;senilella;(Zetterstedt, 1839)
521;SPECI;Rhigognostis;annulatella;(Curtis, 1832)
522;SPECI;Rhigognostis;incarnatella;(Steudel, 1873)
523;GENUS;;Eidophasia;Stephens, 1842
524;SPECI;Eidophasia;messingiella;(Fischer v. Röslerstamm, 1840)
525;FAMIL;;Acrolepiidae;
526;GENUS;;Digitivalva;Gaedike, 1970
527;SPECI;Digitivalva;valeriella;(Snellen, 1878)
528;SPECI;Digitivalva;arnicella;(Heyden, 1863)
529;GENUS;;Acrolepiopsis;Gaedike, 1970
530;SPECI;Acrolepiopsis;assectella;(Zeller, 1839)
531;GENUS;;Acrolepia;Curtis, 1838
532;SPECI;Acrolepia;autumnitella;Curtis, 1838
533;FAMIL;;Glyphipterigidae;
534;SUBFA;;Orthoteliinae;
535;GENUS;;Orthotelia;Stephens, 1829
536;SPECI;Orthotelia;sparganella;(Thunberg, 1788)
537;SUBFA;;Glyphipteriginae;
538;GENUS;;Glyphipterix;Hübner, 1825
539;SPECI;Glyphipterix;thrasonella;(Scopoli, 1763)
540;SPECI;Glyphipterix;bergstraesserella;(Fabricius, 1781)
541;SPECI;Glyphipterix;equitella;(Scopoli, 1763)
542;SPECI;Glyphipterix;haworthana;(Stephens, 1834)
543;SPECI;Glyphipterix;forsterella;(Fabricius, 1781)
544;SPECI;Glyphipterix;simpliciella;(Stephens, 1834)
545;SPECI;Glyphipterix;schoenicolella;Boyd, 1859
546;FAMIL;;Bedelliidae;
547;GENUS;;Bedellia;Stainton, 1849.
548;SPECI;Bedellia;somnulentella;(Zeller, 1847)
549;FAMIL;;Lyonetiidae;
550;SUBFA;;Cemiostominae;
551;GENUS;;Leucoptera;Hübner, 1825
552;SPECI;Leucoptera;lotella;(Stainton, 1858)
553;SPECI;Leucoptera;laburnella;(Stainton, 1851)
554;SPECI;Leucoptera;spartifoliella;(Hübner, 1813)
555;SPECI;Leucoptera;lathyrifoliella;(Stainton, 1866)
556;SPECI;Leucoptera;malifoliella;(O. Costa, 1836)
557;SPECI;Leucoptera;sinuella;(Reutti, 1853)
558;SUBFA;;Lyonetiinae;
559;GENUS;;Lyonetia;Hübner, 1825
560;SPECI;Lyonetia;clerkella;(Linnaeus, 1758)
561;SPECI;Lyonetia;ledi;Wocke, 1859
562;SPECI;Lyonetia;prunifoliella;(Hübner, 1796)
563;SUPER;;Gelechioidea;
564;FAMIL;;Ethmiidae;
565;GENUS;;Ethmia;Hübner, 1819
566;SPECI;Ethmia;dodecea;(Haworth, 1828)
567;SPECI;Ethmia;quadrillella;(Goeze, 1783)
568;SPECI;Ethmia;fumidella;(Wocke, 1850)
569;SPECI;Ethmia;terminella;T. Fletcher, 1938
570;SPECI;Ethmia;bipunctella;(Fabricius, 1775)
571;FAMIL;;Depressariidae;
572;GENUS;;Semioscopis;Hübner, 1825
573;SPECI;Semioscopis;avellanella;(Hübner, 1793)
574;SPECI;Semioscopis;oculella;(Thunberg, 1794)
575;SPECI;Semioscopis;steinkellneriana;(Denis & Schiffermüller, 1775)
576;GENUS;;Luquetia;Leraut, 1991
577;SPECI;Luquetia;lobella;(Denis & Schiffermüller, 1775)
578;GENUS;;Levipalpus;Hannemann, 1953
579;SPECI;Levipalpus;hepatariella;(Lienig & Zeller, 1846)
580;GENUS;;Exaeretia;Stainton, 1849
581;SPECI;Exaeretia;allisella;Stainton, 1849
582;GENUS;;Agonopterix;Hübner, 1825
592;SPECI;Agonopterix;ocellana;(Fabricius, 1775)
597;SPECI;Agonopterix;assimilella;(Treitschke, 1832)
596;SPECI;Agonopterix;atomella;(Denis & Schiffermüller, 1775)
595;SPECI;Agonopterix;scopariella;(Heinemann, 1870)
584;SPECI;Agonopterix;ciliella;(Stainton, 1849)
607;SPECI;Agonopterix;arenella;(Denis & Schiffermüller, 1775)
587;SPECI;Agonopterix;propinquella;(Treitschke, 1835)
603;SPECI;Agonopterix;subpropinquella;(Stainton, 1849)
589;SPECI;Agonopterix;laterella;(Denis & Schiffermüller, 1775)
598;SPECI;Agonopterix;curvipunctosa;(Haworth, 1811)
601;SPECI;Agonopterix;yeatiana;(Fabricius, 1781)
585;SPECI;Agonopterix;alstromeriana;(Clerck, 1759)
602;SPECI;Agonopterix;purpurea;(Haworth, 1811)
591;SPECI;Agonopterix;conterminella;(Zeller, 1839)
583;SPECI;Agonopterix;heracliana;(Linnaeus, 1758)
605;SPECI;Agonopterix;capreolella;(Zeller, 1839)
604;SPECI;Agonopterix;angelicella;(Hübner, 1813)
600;SPECI;Agonopterix;astrantiae;(Heinemann, 1870)
599;SPECI;Agonopterix;cnicella;(Treitschke, 1832)
586;SPECI;Agonopterix;selini;(Heinemann, 1870)
606;SPECI;Agonopterix;pallorella;(Zeller, 1839)
588;SPECI;Agonopterix;kaekeritziana;(Linnaeus, 1767)
590;SPECI;Agonopterix;liturosa;(Haworth, 1811)
593;SPECI;Agonopterix;nervosa;(Haworth, 1811)
594;SPECI;Agonopterix;umbellana;(Fabricius, 1794)
608;GENUS;;Depressaria;Haworth, 1811
611;SPECI;Depressaria;pastinacella;(Duponchel, 1838)
621;SPECI;Depressaria;artemisiae;Nickerl, 1864
620;SPECI;Depressaria;depressana;(Fabricius, 1775)
610;SPECI;Depressaria;ultimella;Stainton, 1849
612;SPECI;Depressaria;pimpinellae;Zeller, 1839
613;SPECI;Depressaria;badiella;(Hübner, 1796)
609;SPECI;Depressaria;daucella;(Denis & Schiffermüller, 1775)
616;SPECI;Depressaria;sordidatella;Tengström, 1848
614;SPECI;Depressaria;pulcherrimella;Stainton, 1849
615;SPECI;Depressaria;douglasella;Stainton, 1849
617;SPECI;Depressaria;emeritella;Stainton, 1849
618;SPECI;Depressaria;albipunctella;(Denis & Schiffermüller, 1775)
619;SPECI;Depressaria;olerella;Zeller, 1854
622;FAMIL;;Elachistidae;
623;GENUS;;Cosmiotes;Clemens, 1860
627;SPECI;Cosmiotes;consortella;(Stainton, 1851)
625;SPECI;Cosmiotes;exactella;(Herrich-Schäffer, 1855)
624;SPECI;Cosmiotes;freyerella;(Hübner, 1825)
626;SPECI;Cosmiotes;stabilella;(Stainton, 1858)
628;GENUS;;Mendesia;Joannis, 1902
629;SPECI;Mendesia;farinella;(Thunberg, 1794)
630;GENUS;;Perittia;Stainton, 1854
632;SPECI;Perittia;herrichiella;(Herrich-Schäffer, 1855)
631;SPECI;Perittia;obscurepunctella;(Stainton, 1848)
633;GENUS;;Stephensia;Stainton, 1858
634;SPECI;Stephensia;brunnichella;(Linnaeus, 1767)
635;GENUS;;Elachista;Treitschke, 1833
674;SPECI;Elachista;adscitella;Stainton, 1851
644;SPECI;Elachista;albidella;Nylander, 1848
652;SPECI;Elachista;albifrontella;(Hübner, 1817)
648;SPECI;Elachista;alpinella;Stainton, 1854
662;SPECI;Elachista;anserinella;Zeller, 1839
655;SPECI;Elachista;apicipunctella;Stainton, 1849
665;SPECI;Elachista;argentella;(Clerck, 1759)
646;SPECI;Elachista;atricomella;Stainton, 1849
678;SPECI;Elachista;bedellella;(Sircom, 1848)
638;SPECI;Elachista;biatomella;(Stainton, 1848)
653;SPECI;Elachista;bifasciella;Treitschke, 1833
675;SPECI;Elachista;bisulcella;(Duponchel, 1843)
661;SPECI;Elachista;canapennella;(Hübner, 1813)
650;SPECI;Elachista;compsa;Traugott-Olsen, 1974
649;SPECI;Elachista;diederichsiella;E. Hering, 1889
668;SPECI;Elachista;dispilella;Zeller, 1839
642;SPECI;Elachista;eleochariella;Stainton, 1851
658;SPECI;Elachista;eskoi;Kyrki & Karvonen, 1985
672;SPECI;Elachista;gangabella;Zeller, 1850
637;SPECI;Elachista;gleichenella;(Fabricius, 1781)
660;SPECI;Elachista;humilis;Zeller, 1850
647;SPECI;Elachista;kilmunella;Stainton, 1849
677;SPECI;Elachista;littoricola;Le Marchand, 1938
651;SPECI;Elachista;luticomella;Zeller, 1839
670;SPECI;Elachista;megerlella;(Hübner, 1810)
664;SPECI;Elachista;monosemiella;Rössler, 1881
654;SPECI;Elachista;nobilella;Zeller, 1839
657;SPECI;Elachista;orstadii;N. Palm, 1943
645;SPECI;Elachista;poae;Stainton, 1855
666;SPECI;Elachista;pollinariella;Zeller, 1839
659;SPECI;Elachista;pomerana;Frey, 1870
676;SPECI;Elachista;pullicomella;Zeller, 1839
636;SPECI;Elachista;regificella;Sircom, 1849
663;SPECI;Elachista;rufocinerea;(Haworth, 1828)
641;SPECI;Elachista;scirpi;Stainton, 1887
640;SPECI;Elachista;serricornis;Stainton, 1854
673;SPECI;Elachista;subalbidella;Schläger, 1847
656;SPECI;Elachista;subnigrella;Douglas, 1853
639;SPECI;Elachista;trapeziella;Stainton, 1849
667;SPECI;Elachista;triatomea;(Haworth, 1828)
669;SPECI;Elachista;triseriatella;Stainton, 1854
671;SPECI;Elachista;unifasciella;(Haworth, 1828)
643;SPECI;Elachista;utonella;Frey, 1856
679;FAMIL;;Agonoxenidae;
680;GENUS;;Chrysoclista;Stainton, 1854
681;SPECI;Chrysoclista;linneella;(Clerck, 1759)
682;SPECI;Chrysoclista;lathamella;T. Fletcher, 1936
683;GENUS;;Blastodacna;Wocke, 1876
684;SPECI;Blastodacna;atra;(Haworth, 1828)
685;SPECI;Blastodacna;hellerella;(Duponchel, 1838)
686;GENUS;;Spuleria;O. Hofmann, 1898
687;SPECI;Spuleria;flavicaput;(Haworth, 1828)
688;GENUS;;Dystebenna;Spuler, 1910
689;SPECI;Dystebenna;stephensi;(Stainton, 1849)
690;FAMIL;;Scythrididae;
691;GENUS;;Scythris;Hübner, 1825
703;SPECI;Scythris;ericivorella;(Ragonot, 1881)
698;SPECI;Scythris;picaepennis;(Haworth, 1828)
693;SPECI;Scythris;potentillella;(Zeller, 1847)
700;SPECI;Scythris;palustris;(Zeller, 1855)
699;SPECI;Scythris;laminella;(Denis & Schiffermüller, 1775)
695;SPECI;Scythris;knochella;(Fabricius, 1794)
694;SPECI;Scythris;limbella;(Fabricius, 1775)
696;SPECI;Scythris;inspersella;(Hübner, 1817)
697;SPECI;Scythris;empetrella;Karsholt & Nielsen, 1976
701;SPECI;Scythris;siccella;(Zeller, 1839)
692;SPECI;Scythris;cicadella;(Zeller, 1839)
702;SPECI;Scythris;crypta;Hannemann, 1961
704;FAMIL;;Chimabachidae;
705;GENUS;;Diurnea;Haworth, 1811
706;SPECI;Diurnea;fagella;(Denis & Schiffermüller, 1775)
707;SPECI;Diurnea;lipsiella;(Denis & Schiffermüller, 1775)
708;GENUS;;Dasystroma;Curtis, 1833
709;SPECI;Dasystroma;salicella;(Hübner, 1796)
710;FAMIL;;Oecophoridae;
711;SUBFA;;Oecophorinae;
712;TRIBU;;Oecophorini;
713;GENUS;;Bisigna;Toll, 1956
714;SPECI;Bisigna;procerella;(Denis & Schiffermüller, 1775)
715;GENUS;;Schiffermuelleria;Hübner, 1825
716;SPECI;Schiffermuelleria;schaefferella;(Linnaeus, 1758)
717;GENUS;;Buvatina;Leraut, 1984
718;SPECI;Buvatina;stroemella;(Fabricius, 1779)
719;GENUS;;Denisia;Hübner, 1825
720;SPECI;Denisia;augustella;(Hübner, 1796)
721;SPECI;Denisia;albimaculea;(Haworth, 1828)
722;SPECI;Denisia;similella;(Hübner, 1796)
723;SPECI;Denisia;stipella;(Linnaeus, 1758)
724;GENUS;;Eratophyes;Diakonoff, 1975
725;SPECI;Eratophyes;amasiella;(Herrich-Schäffer, 1854)
726;GENUS;;Metalampra;Toll, 1956
727;SPECI;Metalampra;cinnamomea;(Zeller, 1839)
728;GENUS;;Endrosis;Hübner, 1825
729;SPECI;Endrosis;sarcitrella;(Linnaeus, 1758)
730;GENUS;;Hofmannophila;Spuler, 1910
731;SPECI;Hofmannophila;pseudospretella;(Stainton, 1849)
732;GENUS;;Borkhausenia;Hübner, 1825
733;SPECI;Borkhausenia;minutella;(Linnaeus, 1758)
734;SPECI;Borkhausenia;fuscescens;(Haworth, 1828)
735;SPECI;Borkhausenia;luridicomella;(Herrich-Schäffer, 1856)
736;GENUS;;Crassa;Bruand, 1851
737;SPECI;Crassa;tinctella;(Hübner, 1796)
738;SPECI;Crassa;unitella;(Hübner, 1796)
739;GENUS;;Batia;Stephens, 1834
740;SPECI;Batia;lambdella;(Donovan, 1793)
741;SPECI;Batia;internella;Jäckh, 1972
10003;SPECI;Batia;lunaris;(Haworth, 1828)
742;GENUS;;Oecophora;Latreille, 1796
743;SPECI;Oecophora;bractella;(Linnaeus, 1758)
744;GENUS;;Harpella;Schrank, 1802
745;SPECI;Harpella;forficella;(Scopoli, 1763)
746;GENUS;;Carcina;Hübner, 1825
747;SPECI;Carcina;quercana;(Fabricius, 1775)
748;TRIBU;;Pleurotini;
749;GENUS;;Pleurota;Hübner, 1825
750;SPECI;Pleurota;bicostella;(Clerck, 1759)
751;GENUS;;Aplota;Stephens, 1834
752;SPECI;Aplota;palpella;(Haworth, 1828)
753;TRIBU;;Orophiini;
754;GENUS;;Orophia;Hübner, 1825
755;SPECI;Orophia;ferrugella;(Denis & Schiffermüller, 1775)
756;TRIBU;;Telechrysidini;
757;GENUS;;Telechrysis;Toll, 1956
759;TRIBU;;Hypercalliini;
760;GENUS;;Hypercallia;Stephens, 1829
761;SPECI;Hypercallia;citrinalis;(Scopoli, 1763)
758;SPECI;Telechrysis;tripuncta;(Haworth, 1828)
762;SUBFA;;Stathmopodinae;
763;GENUS;;Stathmopoda;Herrich-Schäffer, 1853
764;SPECI;Stathmopoda;pedella;(Linnaeus, 1761)
765;FAMIL;;Batrachedridae;
766;GENUS;;Batrachedra;Herrich-Schäffer, 1853
767;SPECI;Batrachedra;praeangusta;(Haworth, 1828)
768;SPECI;Batrachedra;pinicolella;(Zeller, 1839)
769;FAMIL;;Coleophoridae;
770;GENUS;;Augasma;Herrich-Schäffer, 1853
771;SPECI;Augasma;aeratella;(Zeller, 1839)
772;GENUS;;Metriotes;Herrich-Schäffer, 1853
773;SPECI;Metriotes;lutarea;(Haworth, 1828)
774;GENUS;;Coleophora;Hübner, 1822
775;SPECI;Coleophora;lutipennella;(Zeller, 1838)
776;SPECI;Coleophora;gryphipennella;(Hübner, 1796)
777;SPECI;Coleophora;flavipennella;(Duponchel, 1843)
778;SPECI;Coleophora;adjectella;Herrich-Schäffer, 1861
779;SPECI;Coleophora;milvipennis;Zeller, 1839
780;SPECI;Coleophora;alnifoliae;Barasch, 1934
781;SPECI;Coleophora;badiipennella;(Duponchel, 1843)
782;SPECI;Coleophora;limosipennella;(Duponchel, 1843)
783;SPECI;Coleophora;siccifolia;Stainton, 1856
784;SPECI;Coleophora;uliginosella;Glitz, 1872
785;SPECI;Coleophora;serratella;(Linnaeus, 1761)
786;SPECI;Coleophora;spinella;(Schrank, 1802)
787;SPECI;Coleophora;prunifoliae;Doets, 1944
788;SPECI;Coleophora;hydrolapathella;M. Hering, 1924
789;SPECI;Coleophora;trigeminella;Fuchs, 1881
790;SPECI;Coleophora;fuscocuprella;Herrich-Schäffer, 1855
791;SPECI;Coleophora;arctostaphyli;Meder, 1933
792;SPECI;Coleophora;lusciniaepennella;(Treitschke, 1833)
793;SPECI;Coleophora;idaeella;O. Hofmann, 1869
794;SPECI;Coleophora;vacciniella;Herrich-Schäffer, 1861
795;SPECI;Coleophora;plumbella;Kanerva, 1941
796;SPECI;Coleophora;vitisella;Gregson, 1856
797;SPECI;Coleophora;glitzella;O. Hofmann, 1869
798;SPECI;Coleophora;violacea;(Ström, 1783)
799;SPECI;Coleophora;potentillae;Elisha, 1885
800;SPECI;Coleophora;juncicolella;Stainton, 1851
801;SPECI;Coleophora;orbitella;Zeller, 1849
802;SPECI;Coleophora;binderella;(Kollar, 1832)
803;SPECI;Coleophora;ahenella;Heinemann, 1876
804;SPECI;Coleophora;albitarsella;Zeller, 1849
805;SPECI;Coleophora;pulmonariella;Ragonot, 1874
806;SPECI;Coleophora;trifolii;(Curtis, 1832)
807;SPECI;Coleophora;frischella;(Linnaeus, 1758)
808;SPECI;Coleophora;alcyonipennella;(Kollar, 1832)
809;SPECI;Coleophora;lineolea;(Haworth, 1828)
810;SPECI;Coleophora;hemerobiella;(Scopoli, 1763)
811;SPECI;Coleophora;lithargyrinella;Zeller, 1849
812;SPECI;Coleophora;colutella;(Fabricius, 1794)
813;SPECI;Coleophora;genistae;Stainton, 1857
814;SPECI;Coleophora;saturatella;Stainton, 1850
815;SPECI;Coleophora;niveicostella;Zeller, 1839
816;SPECI;Coleophora;discordella;Zeller, 1849
817;SPECI;Coleophora;chalcogrammella;Zeller, 1839
818;SPECI;Coleophora;deauratella;Lienig & Zeller, 1846
819;SPECI;Coleophora;mayrella;(Hübner, 1813)
820;SPECI;Coleophora;anatipennella;(Hübner, 1796)
821;SPECI;Coleophora;albidella;(Denis & Schiffermüller, 1775)
822;SPECI;Coleophora;kuehnella;(Goeze, 1783)
823;SPECI;Coleophora;ibipennella;Zeller, 1849
824;SPECI;Coleophora;betulella;Heinemann, 1876
825;SPECI;Coleophora;zelleriella;Heinemann, 1854
826;SPECI;Coleophora;currucipennella;Zeller, 1839
827;SPECI;Coleophora;pyrrhulipennella;Zeller, 1839
828;SPECI;Coleophora;serpylletorum;E. Hering, 1889
829;SPECI;Coleophora;gallipennella;(Hübner, 1796)
830;SPECI;Coleophora;vibicigerella;Zeller, 1839
831;SPECI;Coleophora;conspicuella;Zeller, 1849
832;SPECI;Coleophora;caelebipennella;Zeller, 1839
833;SPECI;Coleophora;lixella;Zeller, 1849
834;SPECI;Coleophora;vulnerariae;Zeller, 1839
835;SPECI;Coleophora;pennella;(Denis & Schiffermüller, 1775)
836;SPECI;Coleophora;laricella;(Hübner, 1817)
837;SPECI;Coleophora;antennariella;Herrich-Schäffer, 1861
838;SPECI;Coleophora;adjunctella;Hodgkinson, 1882
839;SPECI;Coleophora;caespititiella;Zeller, 1839
840;SPECI;Coleophora;tamesis;Waters, 1929
841;SPECI;Coleophora;glaucicolella;Wood, 1892
842;SPECI;Coleophora;otidipennella;(Hübner, 1817)
843;SPECI;Coleophora;alticolella;Zeller, 1849
844;SPECI;Coleophora;taeniipennella;Herrich-Schäffer, 1855
845;SPECI;Coleophora;sylvaticella;Wood, 1892
846;SPECI;Coleophora;lassella;Staudinger, 1859
847;SPECI;Coleophora;maritimella;Newman, 1863
848;SPECI;Coleophora;obscenella;Herrich-Schäffer, 1855
849;SPECI;Coleophora;therinella;Tengström, 1848
850;SPECI;Coleophora;asteris;Mühlig, 1864
851;SPECI;Coleophora;saxicolella;(Duponchel, 1843)
852;SPECI;Coleophora;sternipennella;(Zetterstedt, 1839)
853;SPECI;Coleophora;boreella;Benander, 1939
854;SPECI;Coleophora;squamosella;Stainton, 1856
855;SPECI;Coleophora;versurella;Zeller, 1849
856;SPECI;Coleophora;vestianella;(Linnaeus, 1758)
857;SPECI;Coleophora;atriplicis;Meyrick, 1928
858;SPECI;Coleophora;pappiferella;O. Hofmann, 1869
859;SPECI;Coleophora;absinthii;Wocke, 1876
860;SPECI;Coleophora;artemisicolella;Bruand, 1855
861;SPECI;Coleophora;deviella;Zeller, 1847
862;SPECI;Coleophora;adelogrammella;Zeller, 1849
863;SPECI;Coleophora;succursella;Herrich-Schäffer, 1855
864;SPECI;Coleophora;gnaphalii;Zeller, 1839
865;SPECI;Coleophora;millefolii;Zeller, 1849
866;SPECI;Coleophora;peribenanderi;Toll, 1943
867;SPECI;Coleophora;ramosella;Zeller, 1849
868;SPECI;Coleophora;trochilella;(Duponchel, 1843)
869;SPECI;Coleophora;directella;Zeller, 1849
870;SPECI;Coleophora;striatipennella;Nylander, 1848
871;SPECI;Coleophora;solitariella;Zeller, 1849
872;SPECI;Coleophora;tanaceti;Mühlig, 1865
873;SPECI;Coleophora;artemisiella;Scott, 1861
874;SPECI;Coleophora;hackmani;(Toll, 1953)
875;SPECI;Coleophora;argentula;(Stephens, 1834)
876;SPECI;Coleophora;zukowskii;Toll, 1959
877;SPECI;Coleophora;follicularis;(Vallot, 1802)
878;SPECI;Coleophora;granulatella;Zeller, 1849
879;SPECI;Coleophora;adspersella;Benander, 1939
880;SPECI;Coleophora;nutantella;Mühlig & Frey, 1857
881;SPECI;Coleophora;graminicolella;Heinemann, 1876
882;SPECI;Coleophora;paripennella;Zeller, 1839
883;SPECI;Coleophora;clypeiferella;O. Hofmann, 1871
884;SPECI;Coleophora;squalorella;Zeller, 1849
885;SPECI;Coleophora;salicorniae;Heinemann & Wocke, 1876
886;FAMIL;;Momphidae;
887;GENUS;;Mompha;Hübner, 1825
888;SPECI;Mompha;miscella;(Denis & Schiffermüller, 1775)
889;SPECI;Mompha;idaei;(Zeller, 1839)
890;SPECI;Mompha;langiella;(Hübner, 1796)
891;SPECI;Mompha;terminella;(Humphreys & Westwood, 1845)
892;SPECI;Mompha;locupletella;(Denis & Schiffermüller, 1775)
893;SPECI;Mompha;raschkiella;(Zeller, 1838)
894;SPECI;Mompha;conturbatella;(Hübner, 1819)
895;SPECI;Mompha;ochraceella;(Curtis, 1839)
896;SPECI;Mompha;lacteella;(Stephens, 1834)
897;SPECI;Mompha;propinquella;(Stainton, 1851)
898;SPECI;Mompha;divisella;Herrich-Schäffer, 1854
899;SPECI;Mompha;sturnipennella;(Treitschke, 1833)
900;SPECI;Mompha;subbistrigella;(Haworth, 1828)
901;SPECI;Mompha;epilobiella;(Denis & Schiffermüller, 1775)
902;FAMIL;;Blastobasidae;
903;GENUS;;Hypatopa;Walsingham, 1907
904;SPECI;Hypatopa;binotella;(Thunberg, 1794)
905;SPECI;Hypatopa;inunctella;(Zeller, 1839)
906;FAMIL;;Autostichidae;
907;SUBFA;;Symmocinae;
908;GENUS;;Oegoconia;Stainton, 1854
909;SPECI;Oegoconia;deauratella;(Herrich-Schäffer, 1854)
10017;SPECI;Oegoconia;novimundi;(Busck, 1915)
910;FAMIL;;Amphisbatidae;
911;GENUS;;Pseudatemelia;Rebel, 1910
912;SPECI;Pseudatemelia;latipennella;(Jäckh, 1959)
913;SPECI;Pseudatemelia;josephinae;(Toll, 1956)
914;SPECI;Pseudatemelia;flavifrontella;(Denis & Schiffermüller, 1775)
915;SPECI;Pseudatemelia;subochreella;(Doubleday, 1859)
916;GENUS;;Amphisbatis;Zeller, 1870
917;SPECI;Amphisbatis;incongruella;(Stainton, 1849)
918;FAMIL;;Cosmopterigidae;
919;SUBFA;;Chrysopeleiinae;
920;GENUS;;Sorhagenia;Spuler, 1910
921;SPECI;Sorhagenia;rhamniella;(Zeller, 1839)
922;SPECI;Sorhagenia;janiszewskae;Riedl, 1962
923;SPECI;Sorhagenia;lophyrella;(Douglas, 1846)
924;SUBFA;;Antequerinae;
925;GENUS;;Pancalia;Stephens, 1829
926;SPECI;Pancalia;leuwenhoekella;(Linnaeus, 1761)
927;SPECI;Pancalia;schwarzella;(Fabricius, 1798)
928;SUBFA;;Cosmopteriginae;
929;GENUS;;Limnaecia;Stainton, 1851
930;SPECI;Limnaecia;phragmitella;Stainton, 1851
931;GENUS;;Cosmopterix;Hübner, 1825
932;SPECI;Cosmopterix;zieglerella;(Hübner, 1810)
933;SPECI;Cosmopterix;orichalcea;Stainton, 1861
934;SPECI;Cosmopterix;scribaiella;Zeller, 1850
935;SPECI;Cosmopterix;lienigiella;Lienig & Zeller, 1846
936;FAMIL;;Gelechiidae;
937;SUBFA;;Gelechiinae;
938;TRIBU;;Apatetrini;
939;GENUS;;Apatetris;Staudinger, 1879
940;SPECI;Apatetris;kinkerella;(Snellen, 1876)
941;TRIBU;;Anomologini;
942;GENUS;;Aristotelia;Hübner, 1825
943;SPECI;Aristotelia;ericinella;(Zeller, 1839)
944;SPECI;Aristotelia;subdecurtella;(Stainton, 1859)
945;SPECI;Aristotelia;brizella;(Treitschke, 1833)
946;GENUS;;Chrysoestia;Hübner, 1825
947;SPECI;Chrysoestia;drurella;(Fabricius, 1775)
948;SPECI;Chrysoestia;sexguttella;(Thunberg, 1794)
949;GENUS;;Xystophora;Wocke, 1876
950;SPECI;Xystophora;pulveratella;(Herrich-Schäffer, 1854)
951;GENUS;;Isophrictis;Meyrick, 1917
952;SPECI;Isophrictis;striatella;(Denis & Schiffermüller, 1775)
953;SPECI;Isophrictis;anthemidella;(Wocke, 1871)
954;GENUS;;Metzneria;Zeller, 1839
955;SPECI;Metzneria;neuropterella;(Zeller, 1839)
956;SPECI;Metzneria;aestivella;(Zeller, 1839)
957;SPECI;Metzneria;lappella;(Linnaeus, 1758)
958;SPECI;Metzneria;ehikeella;Gozmány, 1954
959;SPECI;Metzneria;metzneriella;(Stainton, 1851)
960;SPECI;Metzneria;aprilella;(Herrich-Schäffer, 1854)
961;SPECI;Metzneria;santolinella;(Amsel, 1936)
962;GENUS;;Ptocheuusa;Heinemann, 1870
963;SPECI;Ptocheuusa;inopella;(Zeller, 1839)
964;GENUS;;Argolamprotes;Benander, 1945
965;SPECI;Argolamprotes;micella;(Denis & Schiffermüller, 1775)
966;GENUS;;Monochroa;Heinemann, 1870
967;SPECI;Monochroa;cytisella;(Curtis, 1837)
968;SPECI;Monochroa;rumicetella;(O. Hofmann, 1868)
969;SPECI;Monochroa;tenebrella;(Hübner, 1817)
970;SPECI;Monochroa;servella;(Zeller, 1839)
971;SPECI;Monochroa;conspersella;(Herrich-Schäffer, 1854)
972;SPECI;Monochroa;tetragonella;(Stainton, 1885)
973;SPECI;Monochroa;elongella;(Heinemann, 1870)
974;SPECI;Monochroa;lutulentella;(Zeller, 1839)
975;SPECI;Monochroa;lucidella;(Stephens, 1834)
976;SPECI;Monochroa;divisella;(Douglas, 1850)
977;SPECI;Monochroa;palustrella;(Douglas, 1850)
978;SPECI;Monochroa;arundinetella;(Stainton, 1858)
979;SPECI;Monochroa;suffusella;(Douglas, 1850)
980;SPECI;Monochroa;ferrea;(Frey, 1870)
981;SPECI;Monochroa;hornigi;(Staudinger, 1883)
982;SPECI;Monochroa;niphognatha;(Gozmány, 1953)
